,employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime_bonus,birthdate,termination_date
1097,00-46017,James,Foote,Male,Auckland,New Lynn,2022-11-20,IT,Software Developer,Bachelor,94000,Satisfactory,No,1995-04-04,
1099,00-26988,Tyler,Mason,Male,Wellington,Lower Hutt,2025-02-22,Sales,Sales Specialist,PhD,69000,Good,Yes,1980-01-08,
1100,00-28151,Lucy,Ellery,Female,Auckland,New Lynn,2016-03-01,Operations,Operations Analyst,Master,84000,Satisfactory,No,1960-08-16,
1101,00-95909,JULIE,Mitchell,Female,Auckland,Manukau,2016-05-01,IT,Software Developer,Master,88000,Good,Yes,1974-10-04,
1102,00-68362,Lachlan,O'Connor,Male,Auckland,Albany,2015-10-27,Customer Service,Support Specialist,Bachelor,62000,Good,Yes,2004-01-06,
1103,00-69160,Gina,Wood,Female,Wellington,Wellington City,2022-04-13,Operations,Inventory Specialist,High School,57000,Good,No,1986-04-16,
1104,00-64959,Benjamin,Rees,Male,Christchurch,Colombo Street,2018-11-10,Sales,Sales Representative,Bachelor,70000,Good,Yes,1999-04-24,
1105,00-80895,Sarah,Gilchrist,Female,Auckland,New Lynn,2024-09-27,Customer Service,Help Desk Technician,High School,73000,Satisfactory,No,1992-06-24,
1107,00-89717,Ariana,Patchett,Female,Wellington,Porirua,2016-04-06,Operations,Logistics Coordinator,Bachelor,53000,Good,Yes,2000-05-14,
1108,00-56694,James,Enright,Male,Auckland,New Lynn,2021-01-20,Customer Service,Support Specialist,Bachelor,62000,Good,No,1994-04-16,
1109,00-58446,Dennis,O'Donnell,Male,Wellington,Wellington City,2017-03-09,Sales,Sales Representative,Bachelor,63000,Satisfactory,Yes,1984-11-24,
1110,00-37265,James,Anderson,Male,Wellington,Lower Hutt,2015-06-25,Customer Service,Customer Service Manager,Bachelor,86000,Good,Yes,1988-03-10,
1111,00-49298,Liam,Cooksley,Male,Wellington,Wellington City,2019-02-06,Customer Service,Customer Service Representative,High School,66000,Satisfactory,No,1985-02-21,
1112,00-51817,Rodney,Page,Male,Auckland,New Lynn,2017-02-24,Sales,Sales Consultant,PhD,70000,Satisfactory,Yes,1977-08-13,
1113,00-96797,Anthony,Campbell,Male,Auckland,Auckland City,2020-10-30,Sales,Sales Specialist,PhD,64000,Satisfactory,Yes,1991-07-13,
1114,00-44867,Caleb,Peterson,Male,Wellington,Wellington City,2015-11-16,Customer Service,Help Desk Technician,High School,71000,Satisfactory,Yes,1999-06-12,
1115,00-98049,Nicholas,Dixon,Male,Auckland,Auckland City,2017-09-08,Customer Service,Customer Service Manager,Master,85000,Good,No,1989-06-19,
1117,00-60769,Alan,Kendall,Male,Auckland,Manukau,2023-01-26,IT,Software Developer,Master,88000,Satisfactory,No,1995-07-03,
1118,00-48023,Melissa,Ward,Female,Auckland,Manukau,2015-11-11,IT,System Administrator,Bachelor,72000,Good,No,1983-09-03,
1119,00-17473,Taylor,Jackson,Male,Wellington,Porirua,2024-11-18,Customer Service,Help Desk Technician,High School,79000,Satisfactory,No,1994-11-13,
1121,00-41777,Timothy,Taylor,Male,Christchurch,Cathedral Square,2023-06-18,Operations,Inventory Specialist,Bachelor,68000,Good,No,1984-05-04,
1122,00-21570,Jenna,Steele,Female,Wellington,Wellington City,2016-01-12,Operations,Logistics Coordinator,Bachelor,60000,Good,No,1997-10-05,
1123,00-56658,Jason,Gill,Male,Wellington,Lower Hutt,2022-05-18,Operations,Inventory Specialist,High School,64000,Good,No,2000-02-03,
1124,00-95818,Corey,Reid,Male,Auckland,Albany,2019-04-19,Sales,Sales Representative,Bachelor,81000,Good,Yes,1960-05-20,
1125,00-80487,Charles,Rogers,Male,Auckland,Auckland City,2025-08-27,Finance,Financial Analyst,Master,85000,Satisfactory,No,1970-03-26,
1126,00-79756,Elizabeth,Gore,Female,Auckland,New Lynn,2016-04-24,Operations,Inventory Specialist,High School,65000,Satisfactory,Yes,1984-03-28,
1127,00-50418,Stacey,Hodson,Female,Wellington,Lower Hutt,2020-07-05,IT,IT Support Specialist,Bachelor,64000,Satisfactory,Yes,1983-11-27,
1128,00-23326,Elijah,Taylor,Male,Auckland,New Lynn,2023-02-23,Sales,Sales Representative,Bachelor,67000,Good,Yes,1981-07-31,
1129,00-83504,Melanie,Currie,Female,Auckland,Manukau,2015-11-06,Operations,Operations Analyst,Bachelor,86000,Excellent,No,1983-02-12,
1131,00-95893,Alison,Pratt,Female,Wellington,Lower Hutt,2019-05-29,Finance,Financial Analyst,Bachelor,80000,Good,No,1972-07-19,
1132,00-49284,Isabella,Findlay,Female,Auckland,Albany,2020-07-30,Operations,Logistics Coordinator,Bachelor,56000,Good,No,1998-02-13,
1133,00-54199,Hamish,Findlay,Male,Auckland,Manukau,2024-08-07,Marketing,Content Creator,Bachelor,62000,Good,No,1972-09-15,
1135,00-96236,Martin,  Smith  ,Male,Auckland,New Lynn,2017-01-12,Operations,Logistics Coordinator,Bachelor,62000,Good,No,1997-02-16,
1136,00-31871,Richard,York,Male,Auckland,Albany,2019-01-23,IT,IT Manager,PhD,111000,Good,No,1970-10-10,
1137,00-66543,Karen,Dawick,Female,Auckland,Manukau,2025-05-19,IT,Software Developer,Master,84000,Satisfactory,No,1983-03-13,
1138,00-36187,Wikitoria,Fulton,Female,Auckland,Albany,2017-03-03,Operations,Operations Analyst,Bachelor,69000,Good,Yes,1999-06-28,
1139,00-91452,Michele,Harris,Female,Wellington,Lower Hutt,2024-04-13,Operations,Logistics Coordinator,Bachelor,62000,Good,No,1998-10-14,
1140,00-64889,Robert,Elliott,Male,Wellington,Porirua,2020-10-13,Customer Service,Help Desk Technician,Bachelor,93000,Good,Yes,1994-09-03,
1141,00-99066,Te Ariki,Taylor,Male,Auckland,New Lynn,2017-03-27,Operations,Inventory Specialist,High School,57000,Satisfactory,No,2002-05-06,
1142,00-36623,Kahurangi,Bird,Male,Christchurch,Colombo Street,2022-05-31,Sales,Sales Consultant,Bachelor,88000,Good,No,1985-12-10,
1143,00-54529,Samuel,Gibson,Male,Wellington,Wellington City,2023-11-25,IT,Software Developer,Master,97000,Satisfactory,Yes,1979-10-10,
1144,00-99049,David,Hansen,Male,Auckland,Manukau,2020-05-03,Sales,Sales Representative,Bachelor,69000,Good,Yes,2003-05-22,
1145,00-27161,Oliver,Best,Male,Auckland,Auckland City,2023-12-21,HR,Recruiter,High School,75000,Needs Improvement,No,1974-10-30,
1146,00-36963,Oscar,Gibbons,Male,Christchurch,Cathedral Square,2018-05-17,Operations,Logistics Coordinator,Bachelor,61000,Satisfactory,Yes,2001-11-02,
1147,00-42055,Lucas,Huddleston,Male,Christchurch,Cathedral Square,2018-08-07,Operations,Inventory Specialist,Bachelor,71000,Excellent,No,1982-09-08,
1148,00-11184,Sarah,Jarvis,Female,Auckland,New Lynn,2017-11-11,Customer Service,Support Specialist,High School,55000,Needs Improvement,Yes,1977-11-15,
1150,00-57422,Amelia,Gray,Female,Wellington,Wellington City,2018-01-22,IT,Software Developer,Bachelor,95000,Good,No,1964-11-16,
1151,00-65791,Daniel,Mason,Male,Auckland,Albany,2017-07-24,HR,HR Coordinator,Master,58000,Good,No,1983-02-18,
1152,00-47839,Grant,Webster,Male,Christchurch,Colombo Street,2022-08-27,IT,IT Support Specialist,Bachelor,68000,Satisfactory,Yes,1966-10-20,
1153,00-24771,Caitlin,Cameron,Female,Auckland,Auckland City,2022-10-06,Operations,Inventory Specialist,Bachelor,58000,Excellent,No,1991-08-30,
1154,00-38821,Ruth,Gray,Female,Auckland,Auckland City,2020-12-03,Customer Service,Customer Service Representative,Bachelor,62000,Needs Improvement,No,2004-10-04,
1155,00-22345,Alan,Marshall,Male,Auckland,Auckland City,2017-08-16,Sales,Sales Specialist,Bachelor,80000,Good,No,1973-11-18,
1156,00-85569,Cameron,  Marfell  ,Male,Wellington,Porirua,2020-02-13,Marketing,SEO Specialist,High School,72000,Good,Yes,1983-11-18,
1157,00-74555,Shane,Gilbert,Male,Auckland,New Lynn,2017-01-29,Operations,Operations Analyst,Bachelor,85000,Satisfactory,No,1982-10-08,
1158,00-21623,Troy,  Richards  ,Male,Auckland,New Lynn,2021-06-03,IT,System Administrator,Master,81000,Good,No,2002-07-13,
1159,00-35489,Gregory,Nielsen,Male,Wellington,Porirua,2019-05-06,Customer Service,Support Specialist,Bachelor,69000,Good,Yes,1977-03-02,
1160,00-54793,Charlotte,Martin,Female,Wellington,Wellington City,2022-06-19,Marketing,SEO Specialist,Bachelor,85000,Satisfactory,No,1990-07-27,
1161,00-43300,Victoria,Flood,Female,Wellington,Porirua,2023-09-10,Customer Service,Help Desk Technician,Bachelor,82000,Good,No,1982-09-18,
1162,00-16910,Nicole,Oliver,Female,Auckland,Manukau,2022-08-07,Operations,Logistics Coordinator,Bachelor,57000,Good,No,1977-10-10,
1163,00-33047,Timothy,Pike,Male,Auckland,Albany,2022-11-02,Operations,Inventory Specialist,Bachelor,60000,Good,No,1997-06-11,
1164,00-48500,Nathan,Gibson,Male,Wellington,Porirua,2025-11-13,Sales,Sales Representative,Bachelor,81000,Satisfactory,Yes,1990-01-21,
1165,00-81339,Gillian,Gray,Female,Wellington,Lower Hutt,2017-09-25,Customer Service,Support Specialist,Bachelor,58000,Good,No,2004-04-18,
1166,00-18536,Colin,Wallace,Male,Auckland,Auckland City,2025-01-01,Operations,Logistics Coordinator,Bachelor,65000,Good,Yes,1992-09-02,
1167,00-76659,Tracy,Kay,Female,Auckland,Albany,2024-06-01,Operations,Logistics Coordinator,Bachelor,61000,Satisfactory,No,1981-07-12,
1168,00-32004,Rebecca,Mann,Female,Auckland,Auckland City,2021-08-09,Operations,Inventory Specialist,High School,65000,Excellent,Yes,1973-08-04,
1169,00-59616,Madison,Anderson,Female,Christchurch,Colombo Street,2019-12-24,IT,Software Developer,Bachelor,99000,Good,Yes,1985-08-22,
1170,00-57444,Matthew,Dawick,Male,Wellington,Wellington City,2023-09-06,Operations,Inventory Specialist,Bachelor,72000,Satisfactory,No,1983-06-23,
1171,00-72862,Toni,Rose,Female,Auckland,Albany,2023-02-24,IT,System Administrator,Bachelor,73000,Needs Improvement,No,1979-05-14,
1172,00-45909,Barry,Hughes,Male,Auckland,New Lynn,2017-05-15,Marketing,Content Creator,Bachelor,73000,Needs Improvement,No,1980-07-10,
1173,00-21141,Chloe,Peterson,Female,Auckland,New Lynn,2023-12-10,Operations,Logistics Coordinator,Bachelor,61000,Satisfactory,No,1997-03-19,
1174,00-60378,Ryan,Botham,Male,Wellington,Lower Hutt,2020-09-17,Sales,Sales Representative,Bachelor,77000,Good,Yes,1980-03-16,
1175,00-54978,Stephanie,O'Neill,Female,Auckland,New Lynn,2018-06-23,IT,System Administrator,Bachelor,95000,Good,Yes,1964-10-04,
1176,00-32600,deborah,Smith,Female,Christchurch,Cathedral Square,2023-09-27,Sales,Sales Specialist,Bachelor,77000,Excellent,Yes,1971-01-25,
1177,00-81994,Ella,Brown,Female,Christchurch,Colombo Street,2021-02-11,Operations,Operations Analyst,Bachelor,84000,Good,No,1986-01-03,
1178,00-35467,Anahera,Parkes,Female,Auckland,Manukau,2023-06-20,Sales,Sales Consultant,PhD,103000,Good,No,1990-02-07,
1179,00-21636,Wendy,Perano,Female,Christchurch,Colombo Street,2020-12-09,HR,HR Assistant,Bachelor,60000,Good,Yes,1983-05-06,
1180,00-89358,Stacey,Williamson,Female,Wellington,Wellington City,2020-05-16,Operations,Logistics Coordinator,Bachelor,60000,Good,No,1975-07-26,
1181,00-72301,Bradley,Cole,Male,Christchurch,Colombo Street,2018-07-06,IT,Software Developer,Bachelor,92000,Good,Yes,2002-07-04,
1182,00-16096,Mark,Caldwell,Male,Wellington,Porirua,2021-10-22,Operations,Inventory Specialist,Bachelor,77000,Good,No,1972-09-13,
1183,00-92745,Chelsea,HYDE,Female,Christchurch,Cathedral Square,2022-01-29,Operations,Logistics Coordinator,Bachelor,64000,Satisfactory,No,1981-10-08,
1184,00-51203,Allan,Porter,Male,Wellington,Lower Hutt,2025-01-08,Operations,Inventory Specialist,High School,66000,Good,No,1976-03-18,
1185,00-46787,Wayne,Ryan,Male,Auckland,Albany,2023-01-29,Customer Service,Customer Service Manager,Bachelor,96000,Good,No,1984-12-07,
1186,00-40350,Stephanie,Harrison,Female,Auckland,New Lynn,2015-03-04,Marketing,Content Creator,High School,56000,Needs Improvement,No,1990-03-08,
1187,00-73511,Liam,Owen,Male,Wellington,Wellington City,2018-12-15,Operations,Inventory Specialist,High School,55000,Satisfactory,No,1984-09-22,
1188,00-39613,Gregory,Meads,Male,Auckland,Albany,2023-08-27,Marketing,Content Creator,Bachelor,69000,Good,No,1979-01-02,
1189,00-51717,Nicole,Stokes,Female,Auckland,New Lynn,2020-06-16,Customer Service,Customer Service Representative,Bachelor,55000,Good,Yes,1986-09-16,
1190,00-53292,Cheryl,Clunies-Ross,Female,Wellington,Porirua,2019-12-12,IT,IT Support Specialist,High School,62000,Good,No,1980-07-09,
1191,00-43962,Andrea,Nicholson,Female,Auckland,New Lynn,2017-05-09,Customer Service,Customer Service Representative,Bachelor,58000,Good,Yes,1970-03-18,
1192,00-62635,Claudia,Wood,Female,Christchurch,Colombo Street,2017-09-28,IT,IT Support Specialist,High School,54000,Good,No,1987-01-06,
1193,00-81962,Taylor,Barrett,Female,Christchurch,Cathedral Square,2018-07-29,Sales,Sales Consultant,Master,95000,Good,No,1983-08-29,
1194,00-91018,Ethan,Roberts,Male,Christchurch,Cathedral Square,2024-04-02,Marketing,SEO Specialist,Bachelor,65000,Excellent,No,1981-01-18,
1195,00-20973,Jasmine,Scott,Female,Christchurch,Colombo Street,2022-08-02,Finance,Accountant,Bachelor,82000,Good,No,1972-07-06,
1196,00-93040,Christian,Wallis,Male,Auckland,New Lynn,2019-05-21,Marketing,Marketing Coordinator,Bachelor,79000,Excellent,No,1983-11-01,
1197,00-21583,Benjamin,Smith,Male,Wellington,Lower Hutt,2018-11-16,IT,Software Developer,Bachelor,108000,Satisfactory,No,1994-06-12,
1198,00-49378,Madeline,Beattie,Female,Wellington,Porirua,2024-03-18,Sales,Sales Specialist,PhD,90000,Excellent,No,1972-01-18,
1199,00-27634,  Deborah  ,Scott,Female,Auckland,Auckland City,2017-09-05,Customer Service,Support Specialist,Bachelor,64000,Good,No,1973-03-17,
1200,00-11195,Benjamin,Morrison,Male,Auckland,Manukau,2024-11-23,Sales,Sales Specialist,Bachelor,70000,Good,No,1977-10-13,
1201,00-19623,Riley,Thomas,Male,Auckland,Auckland City,2021-07-02,Marketing,Content Creator,High School,62000,Needs Improvement,Yes,1987-08-07,
1202,00-82953,Michelle,West,Female,Wellington,Lower Hutt,2018-02-05,Marketing,Marketing Coordinator,Bachelor,73000,Good,No,1975-05-27,
1203,00-38617,Janine,Ritchie,Female,Wellington,Wellington City,2017-05-25,Operations,Operations Analyst,Bachelor,77000,Good,No,1996-08-21,
1204,00-52657,Isaac,Hogg,Male,Auckland,New Lynn,2023-06-23,Operations,Logistics Coordinator,Bachelor,63000,Satisfactory,No,1989-02-20,
1205,00-93376,Jeremy,Jones,Male,Auckland,New Lynn,2018-04-13,Operations,Operations Analyst,Master,80000,Good,No,1961-10-18,
1206,00-62861,Emma,  Bailey  ,Female,Auckland,Manukau,2020-01-24,Operations,Inventory Specialist,,68000,Good,No,1960-08-31,
1207,00-26548,Noel,Simpson,Male,Auckland,Auckland City,2020-02-07,Sales,Sales Representative,Bachelor,79000,Good,Yes,1985-08-15,
1208,00-49323,Helen,Thompson,Female,Auckland,New Lynn,2021-07-30,Sales,Sales Representative,Bachelor,73000,Excellent,Yes,1981-06-20,
1210,00-75707,Sarah,Barrett,Female,Auckland,Albany,2019-11-14,IT,IT Support Specialist,Bachelor,54000,Good,No,1987-12-17,
1211,00-47823,Wendy,McLeod,Female,Wellington,Porirua,2023-09-24,Operations,Logistics Coordinator,Bachelor,61000,Needs Improvement,No,1961-12-26,
1212,00-31654,Jonathan,Law,Male,Auckland,New Lynn,2018-12-09,Customer Service,Support Specialist,High School,62000,Good,No,1998-11-20,
1213,00-57401,Gemma,Baker,Female,Christchurch,Colombo Street,2018-06-03,Sales,Sales Representative,Bachelor,75000,Good,No,1968-08-13,
1214,00-41587,Paul,Connolly,Male,Wellington,Lower Hutt,2018-07-14,Sales,Sales Representative,Bachelor,71000,Satisfactory,No,1979-01-30,
1215,00-80327,Khloe,Harper,Female,Auckland,Manukau,2020-08-09,Operations,Operations Analyst,Bachelor,67000,Good,Yes,1975-08-08,
1217,00-31973,Julia,Kay,Female,Auckland,New Lynn,2017-03-06,Operations,Logistics Coordinator,Bachelor,57000,Satisfactory,Yes,1981-06-25,
1218,00-51856,Ronald,Hardie,Male,Auckland,Auckland City,2021-02-19,Operations,Logistics Coordinator,Bachelor,59000,Satisfactory,Yes,1965-04-14,
1219,00-85075,Anna,Jones,Female,Wellington,Wellington City,2023-09-23,Sales,Sales Consultant,Bachelor,75000,Good,No,1980-08-25,
1220,00-56260,Te Ariki,Coleman,Male,Christchurch,Cathedral Square,2025-09-01,Finance,Financial Analyst,PhD,69000,Good,Yes,1995-11-12,
1221,00-34846,Lynne,Moore,Female,Auckland,Manukau,2016-05-04,IT,Software Developer,Master,108000,Needs Improvement,No,1964-06-16,
1222,00-97498,Thomas,Ingram,Male,Wellington,Wellington City,2015-01-27,Operations,Inventory Specialist,High School,54000,Excellent,No,2000-10-01,
1223,00-66251,Linda,Thompson,Female,Wellington,Wellington City,2024-08-02,Sales,Sales Representative,Bachelor,58000,Satisfactory,Yes,1999-01-05,
1224,00-51742,Edward,Webb,Male,Auckland,Manukau,2020-06-26,Operations,Operations Analyst,Master,68000,Good,No,1994-01-19,
1225,00-17594,Adam,Turnbull,Male,Christchurch,Cathedral Square,2017-09-30,IT,Software Developer,Master,97000,Good,No,2004-03-02,
1226,00-35995,Kevin,Munro,Male,Auckland,Auckland City,2017-06-12,IT,IT Support Specialist,Bachelor,66000,Needs Improvement,No,2003-11-08,
1227,00-24209,Catherine,Thomas,Female,Wellington,Porirua,2025-08-09,Finance,Accountant,Bachelor,57000,Needs Improvement,Yes,1976-01-22,
1228,00-23497,Phillip,Forrest,Male,Christchurch,Colombo Street,2020-12-30,Sales,Sales Consultant,Master,93000,Good,Yes,1965-12-09,
1229,00-42790,Barbara,Harris,Female,Auckland,Auckland City,2023-10-30,Operations,Inventory Specialist,High School,57000,Good,No,1992-12-05,
1230,00-61283,Ethan,Harris,Male,Auckland,New Lynn,2020-07-27,Marketing,Marketing Coordinator,Bachelor,71000,Good,No,1962-06-28,
1231,00-76852,Sophie,Burrell,Female,Auckland,Albany,2020-04-12,Customer Service,Help Desk Technician,Bachelor,88000,Satisfactory,No,1961-07-03,
1233,00-89023,Christopher,  Crawford  ,Male,Auckland,Manukau,2020-06-05,Sales,Sales Consultant,Bachelor,106000,Good,No,1999-12-28,
1234,00-82781,Maree,Turner,Female,Auckland,Manukau,2021-09-27,Operations,Logistics Coordinator,Bachelor,68000,Excellent,No,1976-10-07,
1235,00-97594,James,Dixon,Male,Auckland,New Lynn,2023-12-08,Operations,Logistics Coordinator,Bachelor,65000,Satisfactory,No,1971-01-23,
1237,00-85514,Dylan,Shaw,Male,Christchurch,Cathedral Square,2020-05-24,Customer Service,Customer Service Representative,High School,57000,Good,No,1999-08-22,
1238,00-89803,Ryan,Smith,Male,Auckland,Manukau,2020-04-27,IT,Software Developer,Master,93000,Good,No,1974-05-27,
1239,00-69797,Scott,Lewis,Male,Christchurch,Colombo Street,2019-11-30,Operations,Inventory Specialist,Bachelor,61000,Good,Yes,1985-02-09,
1240,00-32595,Blake,Drummond,Male,Wellington,Wellington City,2017-12-04,Sales,Sales Manager,PhD,97000,Satisfactory,Yes,1963-04-10,
1241,00-10302,Georgia,Adams,Female,Christchurch,Colombo Street,2019-10-16,IT,System Administrator,Master,81000,Satisfactory,No,1988-05-24,
1242,00-79692,  Sam  ,Saunders,Male,Christchurch,Cathedral Square,2020-04-14,IT,IT Support Specialist,High School,59000,Excellent,No,2000-05-07,
1244,00-27264,Daniel,McDonald,Male,Auckland,New Lynn,2020-11-15,Sales,Sales Manager,PhD,94000,Excellent,Yes,1970-04-26,
1245,00-11093,Katherine,Sinclair,Female,Wellington,Lower Hutt,2017-07-20,Sales,Sales Representative,Bachelor,75000,Excellent,No,1971-11-17,
1246,00-58047,SANDRA,macpherson,Female,Wellington,Porirua,2024-07-19,Operations,Logistics Coordinator,Bachelor,58000,Excellent,No,1999-09-07,
1247,00-68630,Anthony,Flood,Male,Auckland,New Lynn,2018-10-03,Marketing,Marketing Coordinator,Bachelor,74000,Satisfactory,No,1986-11-09,
1248,00-65868,Callum,McCallum,Male,Wellington,Lower Hutt,2016-11-26,Customer Service,Customer Service Representative,Bachelor,70000,Satisfactory,Yes,1966-09-06,
1249,00-73358,Luke,Barnett,Male,Auckland,Auckland City,2022-03-09,Customer Service,Customer Service Representative,Bachelor,67000,Needs Improvement,Yes,1968-06-28,
1250,00-54625,Samuel,Davis,Male,Wellington,Porirua,2020-11-21,Operations,Inventory Specialist,High School,59000,Good,No,1982-12-12,
1251,00-34054,Amber,Taylor,Female,Christchurch,Colombo Street,2018-01-20,IT,Software Developer,Bachelor,78000,Good,No,1989-11-11,
1252,00-43801,Nicole,Warner,Female,Christchurch,Cathedral Square,2018-04-17,Finance,Accounts Payable Specialist,Bachelor,61000,Good,No,1968-09-22,
1253,00-84888,john,Barnes,Male,Auckland,New Lynn,2016-06-03,Operations,Inventory Specialist,High School,62000,Good,No,2000-05-26,
1254,00-47746,Brooke,Bright,Female,Wellington,Lower Hutt,2024-01-12,Customer Service,Support Specialist,Bachelor,61000,Good,No,1991-07-17,
1255,00-24251,Joseph,green,Male,Wellington,Lower Hutt,2024-06-22,Finance,Accounts Payable Specialist,Bachelor,70000,Good,Yes,1986-03-22,
1257,00-36580,Helen,Newman,Female,Wellington,Lower Hutt,2017-11-22,Finance,Accounts Payable Specialist,Bachelor,61000,Excellent,Yes,1971-04-03,
1258,00-42582,Poppy,Stratton,Female,Auckland,Manukau,2017-09-25,IT,Software Developer,Master,93000,Good,Yes,1993-10-08,
1259,00-77290,Alexander,Scott,Male,Wellington,Lower Hutt,2020-01-20,Customer Service,Customer Service Representative,High School,60000,Satisfactory,No,1971-03-23,
1260,00-33424,Malcolm,Bell,Male,Auckland,Auckland City,2017-03-25,Operations,Operations Analyst,Bachelor,64000,Excellent,Yes,1997-05-26,
1261,00-21766,Michael,Cragg,Male,Wellington,Lower Hutt,2019-09-21,Operations,Logistics Coordinator,Bachelor,76000,Good,Yes,1967-04-23,
1262,00-52040,  Melissa  ,Wood,Female,Auckland,Albany,2017-07-19,IT,IT Support Specialist,Bachelor,57000,Excellent,No,1999-07-02,
1263,00-75034,Rebekah,Smith,Female,Auckland,Albany,2024-10-25,Finance,Financial Analyst,Bachelor,85000,Satisfactory,No,1995-06-27,
1264,00-10101,Karen,Casey,Female,Auckland,Manukau,2020-02-21,HR,Recruiter,High School,58000,Good,No,1994-05-02,
1265,00-76215,Mathew,Nicol,Male,Auckland,New Lynn,2016-01-04,Finance,Accountant,Bachelor,67000,Good,No,1965-12-17,
1266,00-41860,Matthew,Bailey,Male,Auckland,Albany,2021-04-29,Operations,Inventory Specialist,High School,56000,Satisfactory,No,2002-09-01,
1267,00-14492,Nicole,George,Female,Christchurch,Colombo Street,2015-04-17,Operations,Inventory Specialist,Bachelor,63000,Excellent,No,1988-12-22,
1268,00-68123,Jan,Rush,Female,Auckland,Albany,2025-05-16,Sales,Sales Representative,Bachelor,74000,Excellent,No,1962-03-18,
1269,00-58834,Daniel,Holland,Male,Auckland,Auckland City,2016-04-27,Operations,Logistics Coordinator,Bachelor,73000,Satisfactory,No,1972-06-13,
1270,00-29208,Sarah,O'Donnell,Female,Auckland,Manukau,2015-06-04,Customer Service,Support Specialist,Bachelor,59000,Needs Improvement,Yes,1987-04-19,
1271,00-58650,Aaron,Greig,Male,Auckland,Auckland City,2018-09-15,Operations,Operations Manager,Master,89000,Satisfactory,No,1996-05-12,
1272,00-37365,Samuel,Corlett,Male,Christchurch,Cathedral Square,2021-08-07,Operations,Logistics Coordinator,Bachelor,60000,Good,No,1995-03-20,
1273,00-30629,Matthew,Nicol,Male,Auckland,New Lynn,2022-04-26,Sales,Sales Representative,Bachelor,73000,Good,No,1996-09-22,
1274,00-54148,Katelyn,Chandler,Female,Auckland,New Lynn,2017-05-11,Operations,Operations Analyst,Master,72000,Good,Yes,1990-06-07,
1275,00-15698,Melanie,Aberhart,Female,Wellington,Wellington City,2023-12-01,IT,System Administrator,Master,87000,Good,Yes,1980-07-25,
1276,00-82990,Michael,Murphy,Male,Auckland,Albany,2019-12-13,Sales,Sales Representative,Bachelor,69000,Satisfactory,Yes,1971-08-25,
1277,00-70488,Claire,Stuart,Female,Wellington,Porirua,2017-07-20,Sales,Sales Specialist,PhD,85000,Good,Yes,1964-07-14,
1278,00-69532,Steven,Christiansen,Male,Auckland,Auckland City,2024-11-08,Operations,Inventory Specialist,Bachelor,72000,Good,No,1984-01-14,
1279,00-15933,Samantha,Cragg,Female,Auckland,Manukau,2017-06-06,Operations,Operations Analyst,Bachelor,83000,Good,No,1997-01-19,
1280,00-15053,Nicholas,Morton,Male,Auckland,Manukau,2020-10-07,Customer Service,Customer Service Representative,Bachelor,68000,Satisfactory,No,1970-09-24,
1281,00-29984,Joshua,Smith,Male,Wellington,Lower Hutt,2020-04-24,Sales,Sales Representative,Bachelor,81000,Good,Yes,1978-08-06,
1282,00-34356,Jared,Carter,Male,Auckland,New Lynn,2023-05-31,Sales,Sales Specialist,Bachelor,97000,Satisfactory,No,1992-09-11,
1283,00-63221,Mark,Drake,Male,Auckland,New Lynn,2022-08-11,Operations,Logistics Coordinator,Bachelor,70000,Excellent,No,1986-12-10,
1284,00-76684,Helen,Pollard,Female,Wellington,Porirua,2018-10-05,Sales,Sales Representative,Bachelor,56000,Good,Yes,1996-01-16,
1285,00-19684,Laura,Bailey,Female,Auckland,New Lynn,2020-10-31,Marketing,SEO Specialist,Bachelor,84000,Excellent,No,1974-03-27,
1286,00-84009,Troy,Shaw,Male,Auckland,New Lynn,2023-05-20,Operations,Inventory Specialist,High School,69000,Satisfactory,No,1975-07-21,
1287,00-60582,Sarah,Allan,Female,Christchurch,Cathedral Square,2022-11-23,Operations,Operations Analyst,Bachelor,64000,Good,No,1991-04-15,
1288,00-91491,Logan,Fleming,Male,Christchurch,Colombo Street,2017-04-25,Sales,Sales Representative,Bachelor,69000,Good,No,1979-02-05,
1289,00-40014,  Caitlin  ,Scott,Female,Wellington,Lower Hutt,2023-04-11,Customer Service,Support Specialist,Bachelor,53000,Satisfactory,No,1992-12-31,
1290,00-48793,Logan,Dalton,Male,Wellington,Lower Hutt,2022-12-21,Sales,Sales Representative,Bachelor,80000,Excellent,No,1984-05-10,
1291,00-53157,Nicholas,Henderson,Male,Auckland,Albany,2016-05-10,Customer Service,Support Specialist,High School,55000,Good,No,1985-04-05,
1292,00-21497,Darryl,Woods,Male,Christchurch,Colombo Street,2023-03-28,Operations,Inventory Specialist,High School,59000,Good,Yes,1971-06-26,
1293,00-79366,George,mackay,Male,Auckland,Albany,2017-11-03,Customer Service,Support Specialist,High School,59000,Good,No,1980-01-10,
1294,00-73005,Jack,Lammas,Male,Auckland,Albany,2019-08-16,Operations,Inventory Specialist,High School,60000,Satisfactory,Yes,1994-08-14,
1295,00-39534,Sean,Morrison,Male,Auckland,Albany,2023-07-02,Operations,Logistics Coordinator,Bachelor,70000,Satisfactory,No,1995-04-11,
1296,00-31681,Megan,Taylor,Female,Wellington,Wellington City,2024-08-13,HR,Recruiter,High School,62000,Good,No,1978-10-11,
