,employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime_bonus,birthdate,termination_date
7316,00-93223,Skylar,Larsen,Male,Christchurch,Cathedral Square,6/3/2020,Operations,Logistics Coordinator,Bachelor,68000,Good,No,5/12/2002,
7317,00-93286,Jacqueline,Wilkinson,Male,Auckland,Albany,7/27/2023,Marketing,SEO Specialist,High School,70000,Good,No,9/30/1983,
7318,00-16838,Corey,Fisher,Female,Auckland,Albany,10/29/2019,IT,Software Developer,Master,101000,Excellent,Yes,2/20/1985,
7319,00-97463,Amanda,Anderson,Female,Christchurch,Cathedral Square,4/23/2022,Customer Service,Support Specialist,Bachelor,52000,Good,No,11/4/1982,
7320,00-83496,Liam,Gifford,Male,Auckland,New Lynn,3/5/2016,Customer Service,Help Desk Technician,High School,61000,Needs Improvement,No,10/20/1966,
7321,00-86019,Deborah,Pickering,Female,Christchurch,Cathedral Square,6/3/2023,Sales,Sales Specialist,Master,79000,Good,No,11/18/1994,
7322,00-60749,Nikita,Webb,Male,Auckland,Manukau,3/8/2023,IT,IT Support Specialist,High School,64000,Good,Yes,2/10/1985,
7323,00-96669,Daniel,Lang,Male,Auckland,Manukau,1/13/2023,Sales,Sales Specialist,Bachelor,74000,Good,Yes,12/3/1998,
7324,00-24726,Felix,Martin,Male,Wellington,Wellington City,6/27/2024,IT,IT Manager,PhD,131000,Good,No,9/25/1965,
7325,00-96143,Anthony,Dixon,Female,Wellington,Porirua,8/3/2023,IT,IT Support Specialist,High School,60000,Excellent,No,10/23/1963,
7326,00-43134,Angela,Taylor,Male,Christchurch,Colombo Street,11/23/2022,Sales,Sales Representative,Bachelor,73000,Good,Yes,3/2/1984,
7327,00-42622,Warren,Knight,Female,Auckland,Auckland City,11/20/2023,Operations,Logistics Coordinator,Bachelor,58000,Needs Improvement,No,8/28/2004,
7328,00-94510,Jesse,Rowe,Male,Auckland,Manukau,10/26/2016,Customer Service,Help Desk Technician,High School,59000,Needs Improvement,Yes,6/22/2001,
7329,00-10264,Jacob,Cooksley,Male,Christchurch,Cathedral Square,7/29/2022,Operations,Logistics Coordinator,Bachelor,61000,Good,No,10/12/2001,
7330,00-68894,Wiremu,McDonald,Male,Auckland,Manukau,9/16/2022,Sales,Sales Consultant,Bachelor,115000,Satisfactory,No,10/13/1974,
7331,00-93087,Leanne,Patchett,Male,Wellington,Lower Hutt,4/29/2022,Finance,Accountant,Bachelor,69000,Good,Yes,6/2/1981,
7332,00-81443,Debra,Butler,Male,Wellington,Wellington City,4/3/2017,Operations,Inventory Specialist,Bachelor,65000,Satisfactory,No,1/8/1967,
7333,00-98773,Ayla,Drake,Female,Wellington,Wellington City,4/12/2025,Customer Service,Customer Service Representative,Bachelor,60000,Satisfactory,No,7/2/1987,
7334,00-19535,Margaret,MaqKay,Male,Auckland,Manukau,2/11/2018,Customer Service,Customer Service Representative,High School,59000,Excellent,No,10/6/1996,
7335,00-90630,William,Day,Female,Christchurch,Colombo Street,12/3/2017,HR,HR Coordinator,Master,56000,Good,Yes,9/24/2001,
7336,00-10521,Jamie,Moore,Male,Christchurch,Colombo Street,6/22/2020,Operations,Logistics Coordinator,Bachelor,64000,Satisfactory,No,4/11/1964,
7337,00-52569,Kathryn,Riley,Male,Wellington,Lower Hutt,1/19/2019,Customer Service,Support Specialist,High School,57000,Good,No,4/22/1978,
7338,00-73937,Aaron,Jones,Female,Wellington,Lower Hutt,5/13/2016,HR,Recruiter,Bachelor,71000,Satisfactory,No,7/4/1973,
7339,00-74632,Heather,  Horton  ,Male,Auckland,Auckland City,6/5/2020,Marketing,Content Creator,High School,57000,Needs Improvement,No,7/11/1999,
7340,00-85547,Colin,Lyons,Male,Auckland,Albany,10/30/2023,IT,Software Developer,Bachelor,93000,Good,Yes,10/28/1984,
7341,00-16901,Andrea,Curtis,Male,Auckland,Albany,1/7/2017,Finance,Accounts Payable Specialist,Bachelor,63000,Satisfactory,No,9/2/1973,
7342,00-61625,Rochelle,McLachlan,Female,Auckland,Albany,5/31/2025,Customer Service,Help Desk Technician,Bachelor,58000,Needs Improvement,No,9/3/1990,
7343,00-19375,Kekly,Freeman,Female,Auckland,Manukau,10/25/2018,Customer Service,Customer Service Representative,Bachelor,58000,Satisfactory,No,8/28/1981,
7344,00-51445,Manaia,Hood,Male,Auckland,Auckland City,7/29/2020,Operations,Logistics Coordinator,Bachelor,70000,Excellent,Yes,4/29/1976,
7345,00-52654,DEBORAH,baldick,Male,Auckland,New Lynn,4/25/2017,IT,System Administrator,Bachelor,105000,Good,No,8/16/1995,
7346,00-64311,Philip,Wong,Female,Wellington,Lower Hutt,7/15/2022,Operations,Logistics Coordinator,Bachelor,60000,Satisfactory,Yes,7/4/1998,
7347,00-64308,Joanne,Marsh,Male,Wellington,Porirua,12/20/2020,Sales,Sales Representative,Bachelor,65000,Satisfactory,Yes,10/21/1976,
7348,00-55937,Allan,Campbell,Female,Wellington,Wellington City,7/3/2017,IT,Software Developer,Bachelor,90000,Excellent,Yes,1/19/1964,
7349,00-81469,Ethan,Aitken,Male,Auckland,Manukau,11/9/2022,Operations,Inventory Specialist,High School,55000,Good,No,9/9/1998,
7350,00-54883,Anthony,Thomas,Female,Wellington,Porirua,10/19/2023,Operations,Operations Analyst,Master,72000,Good,No,7/26/1973,
7351,00-79950,Henry,Richards,Female,Auckland,Auckland City,9/25/2018,Customer Service,Help Desk Technician,High School,66000,Satisfactory,No,6/24/2003,
7352,00-25075,Daniel,Mason,Female,Auckland,New Lynn,12/23/2018,Customer Service,Support Specialist,High School,62000,Good,No,3/10/1990,
7353,00-66251,Kenneth,Kemp,Female,Auckland,Manukau,4/8/2021,Operations,Operations Analyst,Bachelor,72000,Needs Improvement,No,9/30/1987,
7354,00-93674,David,MacKenzie,Male,Auckland,New Lynn,1/17/2017,Operations,Logistics Coordinator,,65000,Good,No,1/20/2002,
7355,00-95401,Nicholas,Morgan,Female,Auckland,Manukau,5/14/2025,Customer Service,Support Specialist,High School,56000,Good,No,5/12/1984,
7356,00-92429,Summer,Higgins,Female,Auckland,Auckland City,12/27/2018,Operations,Logistics Coordinator,Bachelor,62000,Excellent,No,2/18/1987,
7357,00-54916,Oliver,Sixtus,Male,Wellington,Porirua,3/5/2020,Customer Service,Help Desk Technician,High School,59000,Excellent,No,10/3/1981,
7358,00-62291,Kevin,Anderson,Female,Wellington,Wellington City,2/25/2019,Operations,Logistics Coordinator,Bachelor,55000,Good,No,7/22/1976,
7359,00-24609,Kathryn,Jackson,Female,Christchurch,Cathedral Square,5/6/2017,Finance,Accountant,Bachelor,76000,Excellent,Yes,12/14/1980,
7360,00-17162,Robyn,Watt,Male,Auckland,Auckland City,6/19/2017,Sales,Sales Representative,Bachelor,72000,Good,Yes,9/23/1985,
7361,00-71418,Nicola,Martin,Male,Wellington,Wellington City,12/29/2025,HR,Recruiter,High School,70000,Satisfactory,Yes,3/10/1989,
7362,00-48986,Peter,Gray,Male,Christchurch,Colombo Street,11/29/2025,IT,Software Developer,Master,90000,Excellent,No,7/2/1979,
7363,00-56841,Glenn,Griffiths,Female,Auckland,Manukau,5/8/2024,Operations,Operations Analyst,Master,81000,Good,No,3/12/1993,
7364,00-79571,James,Procter,Female,Auckland,Albany,9/8/2020,Marketing,SEO Specialist,High School,61000,Good,Yes,2/22/1992,
7365,00-77414,Danielle,Davidson,Female,Wellington,Lower Hutt,1/12/2018,Sales,Sales Specialist,Bachelor,69000,Good,Yes,3/29/1972,
7366,00-16753,John,Jenkins,Female,Auckland,New Lynn,12/16/2019,Customer Service,Customer Service Representative,Bachelor,60000,Satisfactory,No,2/20/1977,
7367,00-58427,Neville,Butler,Male,Wellington,Wellington City,9/22/2016,Operations,Operations Analyst,Bachelor,89000,Good,No,12/1/1985,
7368,00-66320,Kathleen,Richards,Female,Auckland,Manukau,3/28/2023,Sales,Sales Representative,Bachelor,57000,Good,Yes,2/27/1974,
7370,00-89394,Melissa,Shailer,Female,Christchurch,Colombo Street,7/26/2024,Operations,Inventory Specialist,High School,55000,Needs Improvement,No,4/18/2004,
7371,00-89148,James,Smith,Female,Christchurch,Cathedral Square,11/19/2019,Operations,Inventory Specialist,High School,53000,Good,No,12/26/1996,
7372,00-27959,Cameron,Martin,Female,Christchurch,Colombo Street,5/10/2023,Customer Service,Customer Service Representative,Bachelor,56000,Needs Improvement,No,8/19/1993,
7373,00-86750,Isabella,Reid,Male,Wellington,Wellington City,3/6/2017,Sales,Sales Specialist,Master,81000,Good,No,4/12/1984,
7375,00-63252,Blake,Hoare,Male,Wellington,Porirua,6/3/2015,Customer Service,Help Desk Technician,High School,60000,Good,Yes,12/29/1965,
7376,00-78478,Daryl,Edwards,Male,Auckland,Auckland City,2/5/2022,Operations,Inventory Specialist,Bachelor,67000,Good,Yes,7/29/1990,
7377,00-53436,Sarah,Brown,Female,Christchurch,Colombo Street,10/6/2022,Operations,Inventory Specialist,High School,60000,Good,No,7/7/2003,
7378,00-82171,Karen,Baker,Female,Christchurch,Cathedral Square,10/30/2019,Sales,Sales Representative,Bachelor,58000,Satisfactory,No,9/4/1964,
7379,00-15221,Charlotte,Armstrong,Male,Christchurch,Cathedral Square,6/28/2016,Marketing,SEO Specialist,High School,70000,Good,No,10/1/1978,
7380,00-58814,Shannon,Rush,Female,Christchurch,Colombo Street,4/16/2023,Sales,Sales Consultant,PhD,87000,Satisfactory,No,10/13/1978,
7381,00-87753,Tony,Cole,Female,Auckland,New Lynn,4/5/2020,Operations,Inventory Specialist,Bachelor,61000,Excellent,Yes,5/13/1993,
7382,00-63274,Ava,Cooksley,Female,Auckland,Albany,10/4/2023,Operations,Inventory Specialist,Bachelor,64000,Good,No,10/9/1986,
7383,00-36539,Donna,Barrett,Male,Wellington,Porirua,3/7/2020,IT,IT Support Specialist,Bachelor,65000,Needs Improvement,Yes,3/28/1964,
7384,00-68754,Glenn,fox,Male,Auckland,Manukau,3/8/2018,Sales,Sales Consultant,PhD,87000,Satisfactory,No,1/14/1995,
7385,00-69943,Elizabeth,Matthews,Male,Wellington,Porirua,10/3/2016,Operations,Logistics Coordinator,Bachelor,64000,Satisfactory,Yes,4/24/1987,
7386,00-28572,Michelle,Harris,Female,Wellington,Porirua,2/14/2017,Operations,Operations Analyst,Bachelor,70000,Good,Yes,10/16/1967,
7387,00-64862,Tracy,Patchett,Female,Auckland,Albany,5/24/2025,Customer Service,Customer Service Representative,Bachelor,63000,Needs Improvement,No,1/30/1983,
7388,00-73008,Aroha,Ferguson,Female,Wellington,Lower Hutt,1/22/2017,Finance,Financial Analyst,PhD,107000,Needs Improvement,No,7/15/1977,
7389,00-24675,Mark,Taylor,Female,Christchurch,Colombo Street,11/26/2024,Sales,Sales Consultant,PhD,97000,Good,No,1/31/1993,
7390,00-17265,Catherine,O'Sullivan,Male,Auckland,Albany,8/21/2021,IT,Software Developer,Master,81000,Good,Yes,8/1/1977,
7391,00-70263,Christopher,Bryant,Male,Auckland,Manukau,4/30/2025,Sales,Sales Representative,Bachelor,59000,Satisfactory,Yes,7/15/2004,
7393,00-86884,Catherine,Gibson,Female,Auckland,Manukau,2/24/2021,Marketing,SEO Specialist,Bachelor,62000,Satisfactory,No,4/6/1990,
7394,00-94537,Kerry,Rowland,Male,Auckland,Manukau,10/12/2017,Marketing,Marketing Coordinator,Bachelor,60000,Good,No,9/24/1996,
7395,00-91082,Jasmine,Perano,Male,Christchurch,Cathedral Square,2/13/2017,Customer Service,Support Specialist,Bachelor,62000,Good,No,9/23/1988,
7396,00-97901,Margaret,Franklin,Female,Wellington,Wellington City,2/16/2017,Sales,Sales Representative,Bachelor,58000,Good,No,8/19/1994,
7397,00-65896,Matthew,Stevens,Female,Wellington,Lower Hutt,11/8/2016,HR,HR Coordinator,Bachelor,58000,Good,Yes,4/1/1982,
7398,00-24281,Vanessa,Lloyd,Female,Auckland,New Lynn,4/10/2020,Operations,Inventory Specialist,High School,65000,Good,No,11/7/1978,
7399,00-96600,Karl,Carpenter,Female,Auckland,Albany,3/19/2024,Operations,Inventory Specialist,Bachelor,60000,Good,No,4/14/1970,
7400,00-22578,Anthony,Mason,Male,Auckland,Albany,7/18/2022,IT,Software Developer,Bachelor,101000,Good,No,1/21/2004,
7401,00-14684,Toby,Cook,Male,Auckland,Albany,2/18/2023,Customer Service,Customer Service Representative,Bachelor,64000,Needs Improvement,No,6/28/1985,
7402,00-79308,Timothy,Currie,Female,Auckland,Albany,12/5/2024,Sales,Sales Representative,Bachelor,55000,Satisfactory,No,9/21/1987,
7403,00-50396,Kathryn,McIntosh,Male,Christchurch,Cathedral Square,4/4/2023,IT,IT Support Specialist,High School,55000,Satisfactory,No,8/14/2001,
7404,00-29499,Lynette,Woolley,Female,Auckland,Albany,8/22/2019,Customer Service,Support Specialist,High School,57000,Satisfactory,Yes,3/16/1975,
7405,00-21216,Vanessa,McEwen,Female,Auckland,Auckland City,1/15/2022,IT,Software Developer,Master,95000,Good,Yes,3/22/1997,
7406,00-92392,Steven,McCallum,Female,Auckland,New Lynn,12/12/2023,Customer Service,Customer Service Representative,High School,61000,Good,No,2/3/1987,
7407,00-78693,Geoffrey,Marsh,Female,Auckland,Auckland City,1/27/2017,Sales,Sales Specialist,Master,70000,Needs Improvement,No,11/9/1993,
7408,00-84906,Matthew,Hansen,Female,Auckland,Manukau,7/30/2019,HR,Recruiter,Bachelor,73000,Satisfactory,No,7/19/1986,
7409,00-57766,Samuel,Smith,Male,Christchurch,Colombo Street,11/18/2023,Operations,Operations Analyst,Bachelor,84000,Good,Yes,12/26/1994,
7410,00-74175,William,Edwards,Female,Christchurch,Colombo Street,9/22/2016,Customer Service,Customer Service Representative,High School,59000,Excellent,Yes,3/17/1978,
7411,00-26258,Brendon,Henderson,Female,Auckland,Albany,6/22/2023,Marketing,Marketing Coordinator,Bachelor,78000,Good,No,3/2/1983,
7412,00-27673,Emma,Sinclair,Male,Wellington,Lower Hutt,11/19/2020,Customer Service,Support Specialist,High School,60000,Good,No,12/4/1991,
7413,00-19524,Debbie,Forsyth,Male,Auckland,Auckland City,10/11/2018,Marketing,SEO Specialist,Bachelor,70000,Good,No,10/21/1985,
7414,00-76696,James,Hayes,Female,Christchurch,Cathedral Square,10/31/2020,Operations,Operations Analyst,Bachelor,78000,Good,Yes,5/11/1982,
7415,00-83316,Steven,Harris,Female,Christchurch,Cathedral Square,8/7/2020,Sales,Sales Representative,Bachelor,63000,Good,No,6/10/1990,
7416,00-42710,Natalie,Gibson,Female,Auckland,Auckland City,9/24/2025,IT,Software Developer,Bachelor,86000,Good,No,6/13/1980,
7417,00-41603,Samuel,Morrison,Male,Auckland,New Lynn,12/4/2023,Sales,Sales Specialist,Master,84000,Excellent,Yes,10/17/1988,
7419,00-33502,Richard,Duncan,Female,Wellington,Porirua,3/5/2023,Operations,Logistics Coordinator,Bachelor,61000,Excellent,Yes,11/4/1975,
7420,00-87144,Amy,Kennedy,Female,Auckland,Auckland City,12/29/2022,IT,Software Developer,Bachelor,94000,Good,No,5/10/1985,
7421,00-87615,Brent,Lewis,Male,Auckland,New Lynn,3/23/2019,Operations,Inventory Specialist,Bachelor,68000,Satisfactory,No,9/20/1980,
7422,00-93966,Lisa,Martin,Female,Auckland,Auckland City,8/23/2017,Sales,Sales Representative,Bachelor,67000,Good,Yes,8/21/1996,
7423,00-57920,Abigail,McDowall,Male,Christchurch,Cathedral Square,9/2/2019,Operations,Logistics Coordinator,Bachelor,68000,Excellent,Yes,10/4/1990,
7424,00-45728,Keira,Allen,Male,Christchurch,Colombo Street,12/18/2025,Sales,Sales Consultant,PhD,69000,Satisfactory,No,1/19/1961,
7425,00-41935,Martin,Small,Male,Auckland,Albany,8/12/2025,Operations,Logistics Coordinator,Bachelor,71000,Excellent,Yes,2/9/1980,
7426,00-39195,Amanda,Anderson,Male,Auckland,Albany,1/15/2023,Operations,Logistics Coordinator,Bachelor,69000,Good,No,9/7/1981,
7427,00-78528,Craig,Bartlett,Male,Christchurch,Colombo Street,8/4/2017,Sales,Sales Consultant,PhD,85000,Good,No,7/14/1983,
7428,00-74225,Mark,Adams,Male,Wellington,Wellington City,1/7/2022,Sales,Sales Consultant,PhD,65000,Good,No,11/4/1968,
7429,00-30146,Timothy,Mason,Male,Auckland,Auckland City,12/28/2023,Sales,Sales Specialist,PhD,86000,Good,No,8/27/1971,
7430,00-40919,Ella,Harrison,Male,Wellington,Porirua,2/6/2023,Marketing,Marketing Coordinator,Bachelor,76000,Good,No,3/20/1990,
7431,00-84254,Georgia,Butler,Male,Auckland,Auckland City,6/9/2022,Customer Service,Support Specialist,High School,71000,Satisfactory,No,10/30/1960,
7432,00-98400,Deborah,McKay,Male,Auckland,Auckland City,4/22/2023,IT,Software Developer,Bachelor,99000,Good,No,5/30/1982,
7433,00-98431,Gary,Wallace,Female,Auckland,New Lynn,4/18/2019,Customer Service,Help Desk Technician,High School,74000,Excellent,No,11/5/1972,
7434,00-38833,Jade,Pickering,Female,Auckland,New Lynn,7/20/2017,IT,Software Developer,Bachelor,88000,Excellent,Yes,3/7/1979,
7435,00-67912,Kerry,Walton,Male,Christchurch,Colombo Street,12/16/2019,Finance,Financial Analyst,Master,79000,Needs Improvement,No,12/26/1994,
7436,00-80625,Mary,Bishop,Female,Wellington,Lower Hutt,6/26/2024,Operations,Operations Analyst,Bachelor,62000,Excellent,No,4/24/1993,
7437,00-42075,Alison,Davidson,Male,Auckland,Auckland City,8/5/2016,IT,Software Developer,Master,101000,Good,Yes,10/15/1980,
7438,00-85768,  Robyn  ,Gardiner,Female,Christchurch,Colombo Street,10/29/2018,Operations,Logistics Coordinator,Bachelor,56000,Excellent,No,5/16/1995,
7439,00-98439,Penelope,Patchett,Male,Auckland,Manukau,10/2/2020,Operations,Logistics Coordinator,Bachelor,70000,Good,No,3/7/1972,
7440,00-15091,Tane,Avery,Male,Christchurch,Cathedral Square,2/19/2025,Operations,Logistics Coordinator,Bachelor,66000,Good,No,4/17/1975,
7441,00-46295,Sophia,Hubbard,Male,Christchurch,Colombo Street,11/24/2023,Customer Service,Help Desk Technician,Bachelor,62000,Good,No,4/9/1984,
7442,00-87368,Amy,Henderson,Male,Wellington,Lower Hutt,1/28/2019,Operations,Logistics Coordinator,Bachelor,60000,Needs Improvement,No,12/9/1990,
7443,00-91351,Rhys,Greig,Female,Wellington,Lower Hutt,10/11/2017,Operations,Logistics Coordinator,Bachelor,63000,Satisfactory,No,2/4/1975,
7444,00-85739,Trevor,Morton,Male,Wellington,Wellington City,9/15/2021,Finance,Financial Analyst,Master,84000,Good,Yes,4/28/1980,
7445,00-10476,Melanie,Wall,Male,Wellington,Wellington City,11/15/2022,Operations,Operations Analyst,Master,63000,Good,No,7/11/1981,
7446,00-99095,David,Lane,Male,Auckland,Auckland City,3/14/2018,Operations,Inventory Specialist,Bachelor,73000,Satisfactory,No,11/2/1980,
7447,00-75093,Charlotte,Gillespie,Male,Wellington,Wellington City,6/25/2023,Operations,Inventory Specialist,Bachelor,62000,Satisfactory,No,3/6/1997,
7448,00-95040,Rachel,Page,Female,Wellington,Wellington City,12/26/2018,Sales,Sales Specialist,Bachelor,69000,Satisfactory,Yes,3/25/1976,
7449,00-20850,Luke,Field,Female,Auckland,Manukau,4/26/2020,Sales,Sales Consultant,Master,95000,Excellent,No,11/6/1996,
7450,00-33286,Ruth,Allef,Female,Wellington,Wellington City,5/8/2017,IT,Software Developer,Master,84000,Satisfactory,No,9/13/1983,
7451,00-16128,Linda,Doyle,Male,Auckland,New Lynn,11/5/2019,Marketing,Content Creator,High School,61000,Good,No,7/31/1985,
7452,00-27110,Sarah,Rush,Female,Auckland,Auckland City,10/23/2022,Finance,Accounts Payable Specialist,Bachelor,60000,Good,No,1/19/1965,
7453,00-95168,Nicole,McLeod,Female,Auckland,Albany,6/1/2022,Customer Service,Customer Service Representative,High School,58000,Good,Yes,10/29/2003,
7454,00-85514,Vicki,Harris,Male,Auckland,Auckland City,3/11/2020,HR,HR Coordinator,Master,60000,Good,No,3/15/1996,
7455,00-29701,Holly,Collis,Female,Auckland,New Lynn,3/23/2018,Finance,Financial Analyst,Bachelor,68000,Needs Improvement,No,9/8/1997,
7456,00-30500,Thomas,Harrison,Female,Auckland,Manukau,6/18/2023,Finance,Accounts Payable Specialist,Bachelor,60000,Good,No,6/15/1996,
7457,00-67639,Melissa,Thomas,Female,Wellington,Wellington City,2/1/2022,IT,System Administrator,Master,110000,Satisfactory,Yes,5/6/1971,
7458,00-21821,Alexandra,Small,Male,Auckland,New Lynn,7/10/2023,Operations,Logistics Coordinator,Bachelor,66000,Good,No,10/8/1996,
7459,00-93392,Margaret,Williams,Female,Auckland,Auckland City,12/22/2019,Sales,Sales Representative,Bachelor,68000,Satisfactory,No,12/18/1981,
7460,00-27491,Mark,Smith,Male,Wellington,Lower Hutt,11/15/2018,Customer Service,Support Specialist,Bachelor,61000,Satisfactory,Yes,3/9/1981,
7461,00-79215,Andrew,Jennings,Female,Christchurch,Colombo Street,9/13/2017,Operations,Inventory Specialist,Bachelor,62000,Satisfactory,Yes,8/3/1979,
7462,00-96860,Sally,Christie,Female,Wellington,Lower Hutt,10/7/2019,Sales,Sales Specialist,PhD,73000,Satisfactory,No,11/12/1976,
7463,00-19709,Tiare,Gilbert,Male,Wellington,Porirua,11/19/2024,Customer Service,Help Desk Technician,Bachelor,67000,Good,No,11/5/1989,
7464,00-91950,Cooper,Weston,Female,Christchurch,Cathedral Square,1/19/2023,Customer Service,Help Desk Technician,Bachelor,77000,Satisfactory,Yes,10/20/1982,
7465,00-62551,Michael,Moore,Female,Auckland,Albany,12/1/2023,IT,IT Support Specialist,High School,61000,Good,Yes,7/12/1967,
7466,00-33701,Peter,Grant,Male,Auckland,Albany,3/22/2022,Customer Service,Customer Service Representative,Bachelor,59000,Excellent,Yes,4/27/1988,
7467,00-90856,Jacob,Doyle,Male,Auckland,Albany,2/4/2017,Customer Service,Help Desk Technician,High School,74000,Satisfactory,No,5/10/1991,
7468,00-73779,Brooke,Fitzgerald,Female,Wellington,Porirua,10/16/2020,Operations,Logistics Coordinator,Bachelor,65000,Good,No,5/2/1975,
7469,00-89358,Stephen,Walton,Male,Auckland,New Lynn,10/20/2016,Operations,Operations Analyst,Bachelor,69000,Excellent,No,5/28/1986,
7471,00-74304,Julie,Fox,Male,Christchurch,Colombo Street,3/17/2017,Marketing,SEO Specialist,High School,81000,Good,No,5/13/1985,
7472,00-98995,Darren,Powell,Male,Wellington,Lower Hutt,10/17/2019,Customer Service,Support Specialist,High School,56000,Good,Yes,8/6/1981,
7473,00-80851,Jasmine,Campbell,Female,Auckland,Manukau,4/4/2018,Customer Service,Customer Service Representative,Bachelor,57000,Good,No,10/21/1981,
7474,00-47973,Kathryn,Williams,Male,Auckland,New Lynn,4/6/2024,Customer Service,Customer Service Representative,Bachelor,65000,Satisfactory,No,5/21/1990,
7475,00-47438,Susan,Bartlett,Male,Auckland,Albany,11/28/2022,Customer Service,Customer Service Representative,Bachelor,63000,Satisfactory,No,1/13/1981,
7476,00-52389,Wiremu,Shaw,Male,Christchurch,Colombo Street,2/22/2024,IT,Software Developer,,102000,Excellent,No,4/16/2001,
7477,00-14415,Chloe,Oliver,Female,Auckland,Albany,2/17/2017,Operations,Operations Analyst,Master,84000,Good,Yes,11/2/1970,
7479,00-87460,Bradley,Bartlett,Female,Christchurch,Cathedral Square,11/17/2022,IT,Software Developer,Bachelor,79000,Satisfactory,Yes,3/7/1988,
7481,00-98309,Hayley,Jones,Female,Auckland,Auckland City,5/8/2022,Finance,Financial Analyst,Bachelor,76000,Good,No,5/5/1983,
7482,00-64625,Brendan,Martin,Female,Wellington,Porirua,3/24/2018,Customer Service,Help Desk Technician,High School,53000,Excellent,No,2/8/1992,
7483,00-91040,Hannah,Wood,Female,Christchurch,Colombo Street,1/28/2018,Customer Service,Support Specialist,High School,60000,Good,No,3/17/1995,
7484,00-95741,  Rebecca  ,Shannon,Female,Auckland,Auckland City,11/4/2016,Sales,Sales Consultant,Master,94000,Good,No,3/6/1998,
7485,00-89895,Kathryn,Holdaway,Male,Auckland,Albany,5/28/2017,Customer Service,Customer Service Representative,High School,64000,Satisfactory,No,12/29/1971,
7486,00-24178,Jillian,Martin,Male,Auckland,Auckland City,6/20/2017,Sales,Sales Representative,Bachelor,69000,Excellent,No,9/10/1991,
7487,00-72082,Callum,Paton,Female,Auckland,Auckland City,7/16/2020,Sales,Sales Consultant,PhD,93000,Satisfactory,No,11/4/1985,
7488,00-76764,Heather,Dixon,Female,Auckland,Manukau,4/5/2024,Operations,Inventory Specialist,High School,58000,Good,No,5/15/2004,
7489,00-43117,Ian,Green,Male,Wellington,Lower Hutt,8/29/2022,IT,System Administrator,Master,82000,Excellent,Yes,3/8/1977,
7490,00-15864,Brandon,Smith,Male,Auckland,New Lynn,5/10/2021,Finance,Accountant,Bachelor,96000,Good,No,4/22/1968,
7492,00-74833,Mary,Wilton,Female,Wellington,Wellington City,5/22/2020,Operations,Inventory Specialist,Bachelor,63000,Satisfactory,No,6/10/1985,
7493,00-17789,Caroline,Morrison,Male,Christchurch,Cathedral Square,9/16/2021,Customer Service,Help Desk Technician,Bachelor,90000,Needs Improvement,No,12/31/1986,
7494,00-81583,Jayden,Satherley,Female,Auckland,Albany,12/1/2015,Operations,Inventory Specialist,Bachelor,53000,Good,No,5/7/1999,
7495,00-83335,Nathan,BOYCE,Male,Auckland,Auckland City,8/15/2024,Operations,Inventory Specialist,Bachelor,60000,Satisfactory,No,2/15/1979,
7496,00-82211,Sean,Edwards,Female,Auckland,Auckland City,5/15/2022,Operations,Inventory Specialist,High School,67000,Good,No,7/28/1960,
7497,00-50419,Katie,Thomas,Female,Wellington,Porirua,5/28/2019,Marketing,Marketing Coordinator,Bachelor,61000,Good,No,11/8/1991,
7498,00-34181,Karl,Powell,Female,Wellington,Lower Hutt,9/21/2017,Customer Service,Help Desk Technician,High School,77000,Excellent,Yes,12/1/1970,
7499,00-69258,Aria,Herd,Female,Auckland,New Lynn,11/21/2024,Customer Service,Support Specialist,High School,55000,Good,No,8/12/2004,
7500,00-28552,Stephen,Green,Female,Christchurch,Colombo Street,7/8/2022,Finance,Accountant,Bachelor,85000,Satisfactory,No,4/23/1972,
7501,00-31545,Glenn,Anderson,Male,Wellington,Lower Hutt,3/2/2016,Sales,Sales Specialist,PhD,89000,Satisfactory,No,6/9/1983,
7502,00-34968,Warren,Grant,Female,Wellington,Lower Hutt,10/24/2020,Sales,Sales Representative,Bachelor,57000,Good,No,11/28/1974,
7503,00-65695,Christine,Perry,Female,Auckland,Manukau,5/13/2016,IT,Software Developer,Bachelor,79000,Excellent,No,1/7/1974,
7504,00-80355,Ruby,Wallace,Female,Auckland,Auckland City,7/22/2017,Sales,Sales Consultant,PhD,108000,Good,No,10/10/1988,
7505,00-28684,Cameron,Bull,Male,Auckland,New Lynn,4/10/2017,IT,IT Support Specialist,Bachelor,66000,Excellent,Yes,8/23/1982,
7506,00-48418,Brian,Marfell,Female,Wellington,Porirua,6/10/2023,Customer Service,Help Desk Technician,Bachelor,77000,Satisfactory,No,7/20/1991,
7507,00-25563,Caleb,Stokes,Female,Auckland,New Lynn,8/31/2023,Customer Service,Customer Service Representative,High School,64000,Excellent,Yes,6/1/1966,
7508,00-35097,Tui,Page,Female,Auckland,Albany,5/5/2020,Operations,Inventory Specialist,Bachelor,61000,Excellent,No,8/30/1989,
7510,00-42277,Nicola,Bright,Male,Wellington,Porirua,4/27/2018,Sales,Sales Specialist,Bachelor,64000,Good,No,12/11/1993,
7511,00-67480,Paul,Roberts,Male,Auckland,Albany,5/24/2020,Customer Service,Customer Service Representative,Bachelor,61000,Good,Yes,11/2/1993,
